b'32.914073,-117.100083,2022-7-29 21:39:06,28.00,1045.79,15.68\r,1,0\r\n'
b'32.914072,-117.100082,2022-7-29 21:39:08,28.00,1050.48,15.61\r,1,0\r\n'
b'32.914072,-117.100079,2022-7-29 21:39:10,27.94,1050.48,15.56\r,1,0\r\n'
b'32.914071,-117.100075,2022-7-29 21:39:12,28.06,1055.19,15.49\r,1,0\r\n'
b'32.914078,-117.100071,2022-7-29 21:39:14,28.06,1059.91,15.83\r,1,0\r\n'
b'32.914078,-117.100071,2022-7-29 21:39:14,28.06,1058.66,16.23\r,1,0\r\n'
b'32.914078,-117.100071,2022-7-29 21:39:14,28.13,1065.90,15.74\r,1,0\r\n'
b'32.914073,-117.100082,2022-7-29 21:39:22,28.06,1004.10,16.30\r,1,0\r\n'
b'32.914067,-117.100104,2022-7-29 21:39:26,28.00,1055.19,16.23\r,1,0\r\n'
b'32.914067,-117.100104,2022-7-29 21:39:26,28.06,1065.90,16.41\r,1,0\r\n'
b'32.914058,-117.100128,2022-7-29 21:39:30,28.06,1049.25,16.52\r,1,0\r\n'
b'32.914058,-117.100128,2022-7-29 21:39:30,28.00,1051.72,17.20\r,1,0\r\n'
b'32.914044,-117.100145,2022-7-29 21:39:34,28.13,1045.79,16.94\r,1,0\r\n'
b'32.914044,-117.100145,2022-7-29 21:39:34,28.13,1063.39,17.49\r,1,0\r\n'
b'32.914024,-117.100152,2022-7-29 21:39:38,28.00,1059.91,17.44\r,1,0\r\n'
b'32.914012,-117.100146,2022-7-29 21:39:40,28.06,1041.11,17.33\r,1,0\r\n'
b'32.913999,-117.100134,2022-7-29 21:39:42,28.00,1050.48,17.44\r,1,0\r\n'
b'32.913987,-117.100120,2022-7-29 21:39:44,28.00,1053.95,17.47\r,1,0\r\n'
b'32.913976,-117.100106,2022-7-29 21:39:46,28.13,1030.57,17.98\r,1,0\r\n'
b'32.913973,-117.100099,2022-7-29 21:39:48,28.06,1049.25,17.82\r,1,0\r\n'
b'32.913977,-117.100095,2022-7-29 21:39:50,28.06,1059.91,17.99\r,1,0\r\n'
b'32.913977,-117.100095,2022-7-29 21:39:50,28.06,1053.95,17.79\r,1,0\r\n'
b'32.913977,-117.100095,2022-7-29 21:39:50,28.06,1053.95,17.57\r,1,0\r\n'
b'32.913998,-117.100063,2022-7-29 21:39:58,28.19,1045.79,17.70\r,1,0\r\n'
b'32.914021,-117.100072,2022-7-29 21:40:02,28.06,1038.66,17.62\r,1,0\r\n'
b'32.914021,-117.100072,2022-7-29 21:40:02,28.06,993.80,17.60\r,1,0\r\n'
b'32.914045,-117.100083,2022-7-29 21:40:06,28.13,1048.01,17.42\r,1,0\r\n'
b'32.914045,-117.100083,2022-7-29 21:40:06,28.06,1044.56,17.48\r,1,0\r\n'
b'32.914068,-117.100092,2022-7-29 21:40:10,28.06,1062.14,17.43\r,1,0\r\n'
b'32.914068,-117.100092,2022-7-29 21:40:10,28.13,1053.95,17.56\r,1,0\r\n'
